word,keyword,spiderId,originText,Relevance,Importance,Sentiment,Dimension,Reason
新鲜水果,白糖罂荔枝,1,"相信很多小红薯一听到岭南佳果这款特色水果，想必第一反应就猜是不是荔枝[色色R]
感谢我们广西容县的杨贵妃，当年把我们这款岭南佳果宣传给世人，让大家都了解到这款特色的水果[害羞R]
这不初夏时节，又到了一年一度荔枝上市的季节，请问有喜欢的小红薯们不，可以联系我们开展选购和品鉴哦#用镜头捕捉初夏[话题]# #岭南佳果[话题]# #大爱水果季[话题]# #北京[话题]# #上海[话题]# #水果[话题]# #应季水果[话题]# #最爱吃的水果[话题]# #每日水果[话题]# #荔枝[话题]# #高端荔枝[话题]# #三月红[话题]# #妃子笑[话题]# #妃子笑荔枝[话题]# #一骑红尘妃子笑[话题]# #桂味[话题]# #桂味荔枝[话题]# #糯米糍[话题]# #糯米糍荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #荔枝白糖罂[话题]# #桂味荔枝广西[话题]# #广西灵山桂味荔枝[话题]# #灵山荔枝[话题]# #广西桂平麻垌荔枝[话题]# #麻垌荔枝[话题]# #新鲜水果[话题]# #深圳[话题]##杭州[话题]##宁波[话题]##浙江[话题]##天津[话题]##成都[话",9,9,9,美味,用户评论了荔枝的美味
广西容县,白糖罂荔枝,1,"相信很多小红薯一听到岭南佳果这款特色水果，想必第一反应就猜是不是荔枝[色色R]
感谢我们广西容县的杨贵妃，当年把我们这款岭南佳果宣传给世人，让大家都了解到这款特色的水果[害羞R]
这不初夏时节，又到了一年一度荔枝上市的季节，请问有喜欢的小红薯们不，可以联系我们开展选购和品鉴哦#用镜头捕捉初夏[话题]# #岭南佳果[话题]# #大爱水果季[话题]# #北京[话题]# #上海[话题]# #水果[话题]# #应季水果[话题]# #最爱吃的水果[话题]# #每日水果[话题]# #荔枝[话题]# #高端荔枝[话题]# #三月红[话题]# #妃子笑[话题]# #妃子笑荔枝[话题]# #一骑红尘妃子笑[话题]# #桂味[话题]# #桂味荔枝[话题]# #糯米糍[话题]# #糯米糍荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #荔枝白糖罂[话题]# #桂味荔枝广西[话题]# #广西灵山桂味荔枝[话题]# #灵山荔枝[话题]# #广西桂平麻垌荔枝[话题]# #麻垌荔枝[话题]# #新鲜水果[话题]# #深圳[话题]##杭州[话题]##宁波[话题]##浙江[话题]##天津[话题]##成都[话",7,7,6,广西,用户谈论了广西的荔枝品质和种植区域
广西灵山,白糖罂荔枝,1,"相信很多小红薯一听到岭南佳果这款特色水果，想必第一反应就猜是不是荔枝[色色R]
感谢我们广西容县的杨贵妃，当年把我们这款岭南佳果宣传给世人，让大家都了解到这款特色的水果[害羞R]
这不初夏时节，又到了一年一度荔枝上市的季节，请问有喜欢的小红薯们不，可以联系我们开展选购和品鉴哦#用镜头捕捉初夏[话题]# #岭南佳果[话题]# #大爱水果季[话题]# #北京[话题]# #上海[话题]# #水果[话题]# #应季水果[话题]# #最爱吃的水果[话题]# #每日水果[话题]# #荔枝[话题]# #高端荔枝[话题]# #三月红[话题]# #妃子笑[话题]# #妃子笑荔枝[话题]# #一骑红尘妃子笑[话题]# #桂味[话题]# #桂味荔枝[话题]# #糯米糍[话题]# #糯米糍荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #荔枝白糖罂[话题]# #桂味荔枝广西[话题]# #广西灵山桂味荔枝[话题]# #灵山荔枝[话题]# #广西桂平麻垌荔枝[话题]# #麻垌荔枝[话题]# #新鲜水果[话题]# #深圳[话题]##杭州[话题]##宁波[话题]##浙江[话题]##天津[话题]##成都[话",7,7,6,广西,用户谈论了广西的荔枝品质和种植区域
灵山荔枝,白糖罂荔枝,1,"相信很多小红薯一听到岭南佳果这款特色水果，想必第一反应就猜是不是荔枝[色色R]
感谢我们广西容县的杨贵妃，当年把我们这款岭南佳果宣传给世人，让大家都了解到这款特色的水果[害羞R]
这不初夏时节，又到了一年一度荔枝上市的季节，请问有喜欢的小红薯们不，可以联系我们开展选购和品鉴哦#用镜头捕捉初夏[话题]# #岭南佳果[话题]# #大爱水果季[话题]# #北京[话题]# #上海[话题]# #水果[话题]# #应季水果[话题]# #最爱吃的水果[话题]# #每日水果[话题]# #荔枝[话题]# #高端荔枝[话题]# #三月红[话题]# #妃子笑[话题]# #妃子笑荔枝[话题]# #一骑红尘妃子笑[话题]# #桂味[话题]# #桂味荔枝[话题]# #糯米糍[话题]# #糯米糍荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #荔枝白糖罂[话题]# #桂味荔枝广西[话题]# #广西灵山桂味荔枝[话题]# #灵山荔枝[话题]# #广西桂平麻垌荔枝[话题]# #麻垌荔枝[话题]# #新鲜水果[话题]# #深圳[话题]##杭州[话题]##宁波[话题]##浙江[话题]##天津[话题]##成都[话",7,7,6,广西,用户谈论了广西的荔枝品质和种植区域
广西桂平麻垌荔枝,白糖罂荔枝,1,"相信很多小红薯一听到岭南佳果这款特色水果，想必第一反应就猜是不是荔枝[色色R]
感谢我们广西容县的杨贵妃，当年把我们这款岭南佳果宣传给世人，让大家都了解到这款特色的水果[害羞R]
这不初夏时节，又到了一年一度荔枝上市的季节，请问有喜欢的小红薯们不，可以联系我们开展选购和品鉴哦#用镜头捕捉初夏[话题]# #岭南佳果[话题]# #大爱水果季[话题]# #北京[话题]# #上海[话题]# #水果[话题]# #应季水果[话题]# #最爱吃的水果[话题]# #每日水果[话题]# #荔枝[话题]# #高端荔枝[话题]# #三月红[话题]# #妃子笑[话题]# #妃子笑荔枝[话题]# #一骑红尘妃子笑[话题]# #桂味[话题]# #桂味荔枝[话题]# #糯米糍[话题]# #糯米糍荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #荔枝白糖罂[话题]# #桂味荔枝广西[话题]# #广西灵山桂味荔枝[话题]# #灵山荔枝[话题]# #广西桂平麻垌荔枝[话题]# #麻垌荔枝[话题]# #新鲜水果[话题]# #深圳[话题]##杭州[话题]##宁波[话题]##浙江[话题]##天津[话题]##成都[话",7,7,6,广西,用户谈论了广西的荔枝品质和种植区域
麻垌荔枝,白糖罂荔枝,1,"相信很多小红薯一听到岭南佳果这款特色水果，想必第一反应就猜是不是荔枝[色色R]
感谢我们广西容县的杨贵妃，当年把我们这款岭南佳果宣传给世人，让大家都了解到这款特色的水果[害羞R]
这不初夏时节，又到了一年一度荔枝上市的季节，请问有喜欢的小红薯们不，可以联系我们开展选购和品鉴哦#用镜头捕捉初夏[话题]# #岭南佳果[话题]# #大爱水果季[话题]# #北京[话题]# #上海[话题]# #水果[话题]# #应季水果[话题]# #最爱吃的水果[话题]# #每日水果[话题]# #荔枝[话题]# #高端荔枝[话题]# #三月红[话题]# #妃子笑[话题]# #妃子笑荔枝[话题]# #一骑红尘妃子笑[话题]# #桂味[话题]# #桂味荔枝[话题]# #糯米糍[话题]# #糯米糍荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #荔枝白糖罂[话题]# #桂味荔枝广西[话题]# #广西灵山桂味荔枝[话题]# #灵山荔枝[话题]# #广西桂平麻垌荔枝[话题]# #麻垌荔枝[话题]# #新鲜水果[话题]# #深圳[话题]##杭州[话题]##宁波[话题]##浙江[话题]##天津[话题]##成都[话",7,7,6,广西,用户谈论了广西的荔枝品质和种植区域
糯米糍,白糖罂荔枝,1,"相信很多小红薯一听到岭南佳果这款特色水果，想必第一反应就猜是不是荔枝[色色R]
感谢我们广西容县的杨贵妃，当年把我们这款岭南佳果宣传给世人，让大家都了解到这款特色的水果[害羞R]
这不初夏时节，又到了一年一度荔枝上市的季节，请问有喜欢的小红薯们不，可以联系我们开展选购和品鉴哦#用镜头捕捉初夏[话题]# #岭南佳果[话题]# #大爱水果季[话题]# #北京[话题]# #上海[话题]# #水果[话题]# #应季水果[话题]# #最爱吃的水果[话题]# #每日水果[话题]# #荔枝[话题]# #高端荔枝[话题]# #三月红[话题]# #妃子笑[话题]# #妃子笑荔枝[话题]# #一骑红尘妃子笑[话题]# #桂味[话题]# #桂味荔枝[话题]# #糯米糍[话题]# #糯米糍荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #荔枝白糖罂[话题]# #桂味荔枝广西[话题]# #广西灵山桂味荔枝[话题]# #灵山荔枝[话题]# #广西桂平麻垌荔枝[话题]# #麻垌荔枝[话题]# #新鲜水果[话题]# #深圳[话题]##杭州[话题]##宁波[话题]##浙江[话题]##天津[话题]##成都[话",6,6,8,糯甜,用户评论了荔枝的糯甜口感
糯米糍荔枝,白糖罂荔枝,1,"相信很多小红薯一听到岭南佳果这款特色水果，想必第一反应就猜是不是荔枝[色色R]
感谢我们广西容县的杨贵妃，当年把我们这款岭南佳果宣传给世人，让大家都了解到这款特色的水果[害羞R]
这不初夏时节，又到了一年一度荔枝上市的季节，请问有喜欢的小红薯们不，可以联系我们开展选购和品鉴哦#用镜头捕捉初夏[话题]# #岭南佳果[话题]# #大爱水果季[话题]# #北京[话题]# #上海[话题]# #水果[话题]# #应季水果[话题]# #最爱吃的水果[话题]# #每日水果[话题]# #荔枝[话题]# #高端荔枝[话题]# #三月红[话题]# #妃子笑[话题]# #妃子笑荔枝[话题]# #一骑红尘妃子笑[话题]# #桂味[话题]# #桂味荔枝[话题]# #糯米糍[话题]# #糯米糍荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #荔枝白糖罂[话题]# #桂味荔枝广西[话题]# #广西灵山桂味荔枝[话题]# #灵山荔枝[话题]# #广西桂平麻垌荔枝[话题]# #麻垌荔枝[话题]# #新鲜水果[话题]# #深圳[话题]##杭州[话题]##宁波[话题]##浙江[话题]##天津[话题]##成都[话",6,6,8,糯甜,用户评论了荔枝的糯甜口感
白糖罂荔枝,白糖罂荔枝,1,"相信很多小红薯一听到岭南佳果这款特色水果，想必第一反应就猜是不是荔枝[色色R]
感谢我们广西容县的杨贵妃，当年把我们这款岭南佳果宣传给世人，让大家都了解到这款特色的水果[害羞R]
这不初夏时节，又到了一年一度荔枝上市的季节，请问有喜欢的小红薯们不，可以联系我们开展选购和品鉴哦#用镜头捕捉初夏[话题]# #岭南佳果[话题]# #大爱水果季[话题]# #北京[话题]# #上海[话题]# #水果[话题]# #应季水果[话题]# #最爱吃的水果[话题]# #每日水果[话题]# #荔枝[话题]# #高端荔枝[话题]# #三月红[话题]# #妃子笑[话题]# #妃子笑荔枝[话题]# #一骑红尘妃子笑[话题]# #桂味[话题]# #桂味荔枝[话题]# #糯米糍[话题]# #糯米糍荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #荔枝白糖罂[话题]# #桂味荔枝广西[话题]# #广西灵山桂味荔枝[话题]# #灵山荔枝[话题]# #广西桂平麻垌荔枝[话题]# #麻垌荔枝[话题]# #新鲜水果[话题]# #深圳[话题]##杭州[话题]##宁波[话题]##浙江[话题]##天津[话题]##成都[话",6,6,8,糯甜,用户评论了荔枝的糯甜口感
荔枝白糖罂,白糖罂荔枝,1,"相信很多小红薯一听到岭南佳果这款特色水果，想必第一反应就猜是不是荔枝[色色R]
感谢我们广西容县的杨贵妃，当年把我们这款岭南佳果宣传给世人，让大家都了解到这款特色的水果[害羞R]
这不初夏时节，又到了一年一度荔枝上市的季节，请问有喜欢的小红薯们不，可以联系我们开展选购和品鉴哦#用镜头捕捉初夏[话题]# #岭南佳果[话题]# #大爱水果季[话题]# #北京[话题]# #上海[话题]# #水果[话题]# #应季水果[话题]# #最爱吃的水果[话题]# #每日水果[话题]# #荔枝[话题]# #高端荔枝[话题]# #三月红[话题]# #妃子笑[话题]# #妃子笑荔枝[话题]# #一骑红尘妃子笑[话题]# #桂味[话题]# #桂味荔枝[话题]# #糯米糍[话题]# #糯米糍荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #荔枝白糖罂[话题]# #桂味荔枝广西[话题]# #广西灵山桂味荔枝[话题]# #灵山荔枝[话题]# #广西桂平麻垌荔枝[话题]# #麻垌荔枝[话题]# #新鲜水果[话题]# #深圳[话题]##杭州[话题]##宁波[话题]##浙江[话题]##天津[话题]##成都[话",6,6,8,糯甜,用户评论了荔枝的糯甜口感
软糯,白糖罂荔枝,1,"题]##重庆[话题]##长沙[话题]##福建[话题]##厦门[话题]##番禺[话题]##顺德[话题]##中山[话题]##佛山[话题]##珠海[话题]##南海[话题]##番禺[话题]#
还要多久可以吃
最爱妃子笑[害羞R]",10,7,8,口感,妃子笑
多汁,白糖罂荔枝,1,"题]##重庆[话题]##长沙[话题]##福建[话题]##厦门[话题]##番禺[话题]##顺德[话题]##中山[话题]##佛山[话题]##珠海[话题]##南海[话题]##番禺[话题]#
还要多久可以吃
最爱妃子笑[害羞R]",10,7,8,口感,妃子笑
福建,白糖罂荔枝,1,"题]##重庆[话题]##长沙[话题]##福建[话题]##厦门[话题]##番禺[话题]##顺德[话题]##中山[话题]##佛山[话题]##珠海[话题]##南海[话题]##番禺[话题]#
还要多久可以吃
最爱妃子笑[害羞R]",9,8,6,产地,地名出现频率高
厦门,白糖罂荔枝,1,"题]##重庆[话题]##长沙[话题]##福建[话题]##厦门[话题]##番禺[话题]##顺德[话题]##中山[话题]##佛山[话题]##珠海[话题]##南海[话题]##番禺[话题]#
还要多久可以吃
最爱妃子笑[害羞R]",9,8,6,产地,地名出现频率高
便宜,白糖罂荔枝,1,"题]##重庆[话题]##长沙[话题]##福建[话题]##厦门[话题]##番禺[话题]##顺德[话题]##中山[话题]##佛山[话题]##珠海[话题]##南海[话题]##番禺[话题]#
还要多久可以吃
最爱妃子笑[害羞R]",7,9,5,价格,未提及，但用户关注度较高
优惠,白糖罂荔枝,1,"题]##重庆[话题]##长沙[话题]##福建[话题]##厦门[话题]##番禺[话题]##顺德[话题]##中山[话题]##佛山[话题]##珠海[话题]##南海[话题]##番禺[话题]#
还要多久可以吃
最爱妃子笑[害羞R]",7,9,5,价格,未提及，但用户关注度较高
新鲜,白糖罂荔枝,1,"题]##重庆[话题]##长沙[话题]##福建[话题]##厦门[话题]##番禺[话题]##顺德[话题]##中山[话题]##佛山[话题]##珠海[话题]##南海[话题]##番禺[话题]#
还要多久可以吃
最爱妃子笑[害羞R]",8,9,7,新鲜度,提及『还要多久可以吃』
